user_id,age_group,gender,primary_platform,platforms_used,daily_usage_hours,posts_per_week,stories_per_week,likes_received_weekly,comments_received_weekly,followers_count,following_count,late_night_hours,morning_check_hours,comparison_content_pct,news_content_pct,entertainment_content_pct,avg_session_duration_min,sessions_per_day,notifications_per_day,fomo_score,engagement_ratio,follower_following_ratio,usage_intensity,late_night_pct,depression_score,anxiety_score,self_esteem_score,sleep_quality_score,life_satisfaction,loneliness_score,stress_level,body_image_score,seeks_validation_frequency,compares_to_others_frequency,has_taken_break,cyberbullying_experienced,professional_help_seeking,support_system_rating,physical_activity_hours_week,face_to_face_social_hours_week,depression_severity,anxiety_severity,sleep_quality_category,mental_health_composite
USER0896,18-24,Female,Facebook,5.0,4.58,3.0,8.0,0.0,0.0,27.0,556.0,1.42,0.51,17.8,28.9,53.3,49.6,8.0,150.0,2.7,0.0,0.0484739676840215,36.64,31.00436681222708,14.7,6.1,25.1,7.4,3.7,36.4,38.7,5.4,Rarely,Often,No,Yes,Yes,1.2,8.0,15.3,Moderately Severe,Mild,Moderate,16.885714285714286
USER0897,35-44,Female,YouTube,2.0,1.93,0.0,0.0,75.0,0.0,3051.0,12.0,0.6,0.73,47.1,29.4,23.5,66.9,25.0,136.0,4.6,0.0245740498034076,234.69230769230768,48.25,31.088082901554404,12.3,15.6,28.8,12.6,4.0,72.4,21.8,3.5,Never,Always,No,No,Yes,3.5,9.4,16.0,Moderate,Severe,Poor,13.014285714285716
USER0898,25-34,Male,Instagram,4.0,5.73,4.0,11.0,62.0,5.0,262.0,15990.0,2.01,0.58,11.2,13.9,74.9,39.7,6.0,105.0,3.4,0.2357414448669201,0.0163842161215683,34.38,35.078534031413604,8.6,19.3,24.9,16.7,4.0,65.1,18.2,9.1,Sometimes,Often,No,No,No,3.7,3.8,26.9,Mild,Severe,Poor,13.428571428571429
USER0899,35-44,Female,Snapchat,5.0,3.95,8.0,23.0,123.0,16.0,5266.0,1032.0,1.53,0.7,23.2,19.3,57.5,49.9,22.0,152.0,7.0,0.0233529523447883,5.097773475314618,86.9,38.734177215189874,20.6,9.2,17.0,3.7,3.8,66.6,2.6,5.0,Rarely,Always,No,No,No,2.4,1.3,22.2,Severe,Moderate,Good,15.842857142857143
USER0900,25-34,Male,TikTok,4.0,3.44,21.0,44.0,286.0,37.0,43.0,319.0,1.18,0.2,52.0,31.1,16.9,46.0,16.0,34.0,9.0,6.5,0.134375,55.04,34.30232558139535,8.3,19.9,26.8,8.4,7.2,45.5,30.4,9.3,Sometimes,Sometimes,No,No,No,4.2,8.5,13.5,Mild,Severe,Moderate,16.814285714285717
USER0901,45-54,Male,YouTube,3.0,2.17,6.0,11.0,179.0,20.0,648.0,401.0,0.98,0.94,53.4,35.4,11.2,83.9,28.0,107.0,5.5,0.275808936825886,1.611940298507463,60.76,45.16129032258064,8.3,17.0,24.9,4.0,9.0,75.6,35.9,2.2,Often,Sometimes,Yes,No,No,8.8,11.3,14.7,Mild,Severe,Good,13.014285714285714
USER0902,18-24,Female,Instagram,2.0,8.56,29.0,57.0,41.0,3.0,21.0,38.0,2.62,0.59,36.6,6.2,57.1,51.9,10.0,148.0,5.8,1.8636363636363635,0.5384615384615384,85.60000000000001,30.60747663551402,8.6,3.6,31.0,20.9,4.1,53.9,22.6,1.5,Often,Sometimes,No,No,No,8.6,0.7,18.6,Mild,,Poor,16.942857142857147
USER0903,45-54,Male,TikTok,3.0,2.25,0.0,0.0,0.0,0.0,155.0,26.0,0.51,0.14,36.0,13.7,50.3,79.4,25.0,34.0,6.2,0.0,5.7407407407407405,56.25,22.666666666666668,17.4,6.7,25.1,11.7,7.9,46.6,39.9,7.2,Sometimes,Always,No,No,Yes,9.5,1.6,29.8,Moderately Severe,Mild,Poor,15.37142857142857
USER0904,25-34,Female,Facebook,3.0,4.43,4.0,6.0,99.0,9.0,22.0,227.0,1.46,0.47,35.2,17.8,46.9,85.7,29.0,37.0,4.0,4.304347826086956,0.0964912280701754,128.47,32.957110609480814,7.8,6.1,19.3,10.8,8.1,21.2,20.05,7.4,Never,Always,No,Yes,No,6.9,7.4,22.6,Mild,Mild,Poor,22.65
USER0905,13-17,Male,Snapchat,4.0,4.52,0.0,0.0,0.0,0.0,1333.0,17.0,1.8,0.76,54.9,23.4,25.0,22.9,6.0,178.0,7.3,0.0,74.05555555555556,27.12,39.82300884955753,9.8,12.35,14.7,6.9,6.3,49.3,30.7,2.3,Never,Rarely,Yes,No,No,1.2,14.9,18.4,Moderate,Moderate,Moderate,15.321428571428571
USER0907,35-44,Male,Facebook,5.0,1.77,0.0,0.0,0.0,0.0,40.0,600.0,0.84,0.43,43.5,12.9,43.6,62.4,15.0,44.0,9.7,0.0,0.0665557404326123,26.55,47.45762711864406,19.2,18.8,14.8,10.4,6.1,74.3,22.3,6.1,Always,Never,No,No,No,6.6,12.4,14.0,Severe,Severe,Poor,10.142857142857142
USER0909,18-24,Male,Facebook,5.0,8.26,3.0,5.0,94.0,11.0,600.0,821.0,2.22,0.27,39.5,30.9,29.6,20.0,5.0,108.0,4.2,0.1564059900166389,0.7299270072992701,41.3,26.87651331719129,24.6,19.9,30.2,10.5,1.6,37.1,2.3,8.6,Often,Often,No,No,No,7.4,7.2,16.0,Severe,Severe,Poor,18.285714285714285
USER0910,55+,Male,Snapchat,4.0,1.04,5.0,0.0,0.0,0.0,49.0,39.0,0.27,0.25,13.4,28.5,58.1,79.7,16.0,97.0,7.5,0.0,1.225,16.64,25.961538461538463,16.2,3.5,27.5,8.2,5.7,49.8,4.3,1.1,Rarely,Sometimes,Yes,No,Yes,9.4,7.5,1.4,Moderately Severe,,Moderate,20.842857142857145
USER0913,13-17,Male,Twitter,3.0,5.76,19.0,52.0,333.0,28.0,87.0,182.0,2.07,0.9,35.7,30.9,33.4,50.1,10.0,188.0,8.2,3.784090909090909,0.4754098360655737,57.6,35.9375,14.0,11.4,13.7,0.4,9.3,37.7,7.3,9.7,Always,Always,No,Yes,No,9.0,9.5,16.4,Moderate,Moderate,Good,21.5
USER0914,13-17,Female,Instagram,5.0,6.79,5.0,11.0,50.0,3.0,1337.0,776.0,3.17,0.31,14.3,16.0,69.8,42.3,15.0,89.0,9.6,0.0373692077727952,1.720720720720721,101.85,46.68630338733431,9.8,5.2,28.2,17.3,7.2,78.3,3.7,7.5,Rarely,Often,No,No,Yes,4.6,7.9,4.5,Moderate,Mild,Poor,16.75714285714286
USER0915,35-44,Female,TikTok,4.0,2.46,3.0,6.0,24.0,2.0,476.0,826.0,0.86,0.87,47.6,32.3,20.2,34.2,6.0,80.0,5.1,0.050314465408805,0.5755743651753326,14.76,34.959349593495936,23.7,20.8,22.5,7.9,6.3,60.0,10.4,1.3,Rarely,Always,No,No,Yes,7.2,14.1,6.2,Severe,Severe,Moderate,14.471428571428572
USER0916,25-34,Female,Facebook,5.0,2.58,3.0,6.0,25.0,1.0,84.0,182.0,0.77,0.86,42.4,29.9,42.5,37.9,28.0,59.0,7.6,0.2941176470588235,0.4590163934426229,72.24000000000001,29.844961240310077,16.5,15.5,16.9,15.8,8.8,34.0,20.4,2.3,Sometimes,Rarely,No,No,Yes,2.0,14.4,27.9,Moderately Severe,Severe,Poor,17.328571428571426
USER0917,25-34,Female,Facebook,5.0,4.07,0.0,0.0,0.0,0.0,34.0,1249.0,1.42,0.38,56.1,23.8,20.1,60.2,14.0,83.0,8.4,0.0,0.0272,56.98,34.88943488943488,14.2,13.6,14.7,7.0,8.1,38.7,27.3,7.5,Never,Always,No,No,Yes,1.5,3.9,7.6,Moderately Severe,Moderate,Moderate,17.014285714285716
USER0918,13-17,Male,YouTube,5.0,6.27,2.0,5.0,113.0,9.0,790.0,60.0,2.77,0.5,35.8,5.4,46.3,87.2,19.0,35.0,6.4,0.1428571428571428,12.950819672131148,119.13,44.1786283891547,7.0,11.0,18.6,19.4,4.6,34.9,4.9,7.5,Rarely,Always,No,Yes,Yes,2.7,10.3,29.0,Mild,Moderate,Poor,19.942857142857143
USER0919,25-34,Non-binary,Twitter,5.0,4.39,4.0,11.0,75.0,4.0,2084.0,13.0,36.04893708322723,0.8,31.3,10.4,58.3,39.3,27.0,110.0,3.9,0.0359712230215827,148.85714285714286,118.53,821.1602980233995,21.5,13.3,31.0,10.4,7.2,39.5,26.6,8.6,Always,Often,Yes,No,Yes,4.7,3.2,12.1,Severe,Moderate,Poor,17.585714285714285
USER0920,45-54,Female,TikTok,5.0,1.31,2.0,3.0,22.0,1.0,213.0,832.0,0.45,0.55,16.4,33.2,50.4,38.7,28.0,194.0,3.6,0.102803738317757,0.2557022809123649,36.68,34.35114503816794,10.9,17.6,10.1,7.1,9.7,71.5,26.4,1.9,Never,Rarely,No,No,No,7.2,2.6,17.0,Moderate,Severe,Moderate,12.142857142857142
USER0921,13-17,Male,Instagram,4.0,5.59,20.0,59.0,114.0,10.0,205.0,1155.0,2.07,0.34,40.4,25.2,34.5,64.4,24.0,24.0,8.3,0.5533980582524272,0.1773356401384083,134.16,37.0304114490161,18.6,19.7,12.0,7.9,9.4,48.6,10.2,1.4,Often,Sometimes,Yes,Yes,No,2.8,13.7,26.7,Moderately Severe,Severe,Moderate,16.4
USER0922,18-24,Female,Snapchat,3.0,7.87,9.0,15.0,580.0,80.0,190.0,37.0,3.31,0.46,41.4,31.9,26.7,65.4,10.0,110.0,8.2,3.0366492146596857,5.0,78.7,42.0584498094028,19.6,18.5,25.1,16.3,5.6,36.5,15.1,8.4,Rarely,Never,No,Yes,No,7.1,12.6,27.1,Severe,Severe,Poor,17.042857142857144
USER0923,25-34,Male,Facebook,4.0,5.29,5.0,9.0,175.0,15.0,36.0,28.0,1.17,0.4,33.0,38.4,28.5,76.1,19.0,20.0,1.4,4.72972972972973,1.2413793103448276,100.51,22.117202268431,15.3,20.7,39.1,10.6,5.9,42.4,26.5,5.6,Always,Sometimes,Yes,No,No,1.2,11.8,12.2,Moderately Severe,Severe,Poor,17.771428571428572
USER0924,55+,Male,Instagram,3.0,1.18,0.0,0.0,0.0,0.0,5947.0,1558.0,0.51,0.97,34.9,26.6,38.5,64.9,6.0,44.0,2.7,0.0,3.814624759461193,7.08,43.22033898305085,17.9,12.0,25.1,10.4,8.7,44.8,27.5,9.7,Sometimes,Never,Yes,No,No,7.7,14.0,2.2,Moderately Severe,Moderate,Poor,16.985714285714288
USER0925,18-24,Male,TikTok,2.0,6.53,8.0,18.0,58.0,6.0,227.0,46.0,2.64,0.94,49.0,27.5,23.5,76.1,25.0,84.0,4.6,0.2543859649122807,4.829787234042553,163.25,40.42879019908116,24.0,17.3,34.5,12.5,1.5,31.8,24.1,6.6,Rarely,Never,Yes,No,No,9.5,2.2,17.0,Severe,Severe,Poor,16.685714285714287
USER0926,45-54,Male,Twitter,2.0,1.3,1.0,10.0,22.0,2.0,38.0,119.0,0.31,0.38,26.0,29.5,44.5,51.0,11.0,88.0,4.2,0.5641025641025641,0.3166666666666666,14.3,23.846153846153843,6.3,11.3,21.9,3.4,2.5,37.7,2.8,3.7,Always,Always,No,No,No,4.0,14.1,8.0,Mild,Moderate,Good,22.057142857142857
USER0927,13-17,Male,Snapchat,4.0,3.79,2.0,4.0,109.0,14.0,258.0,323.0,0.82,0.11,45.0,14.8,40.3,67.8,14.0,109.0,5.1,0.4208494208494208,0.7962962962962963,53.06,21.63588390501319,6.8,19.7,26.2,7.4,9.1,69.9,11.7,8.9,Sometimes,Rarely,No,No,No,3.2,6.1,17.7,Mild,Severe,Moderate,16.84285714285714
USER0930,13-17,Female,Twitter,4.0,4.12,13.0,37.0,155.0,19.0,383.0,153.0,1.59,0.12,30.2,10.4,59.3,45.1,18.0,42.0,5.9,0.4036458333333333,2.487012987012987,74.16,38.592233009708735,16.1,8.6,16.0,5.6,3.2,42.1,7.1,4.1,Rarely,Rarely,No,No,No,3.3,13.8,13.7,Moderately Severe,Mild,Moderate,18.842857142857145
USER0931,25-34,Male,Instagram,4.0,2.65,7.0,18.0,35.0,4.0,1201.0,24.0,0.75,0.79,16.0,31.7,52.3,28.2,23.0,131.0,1.8,0.0291181364392678,48.04,60.95,28.30188679245283,15.1,20.4,36.1,16.9,2.6,41.9,25.5,2.8,Sometimes,Always,No,No,No,1.4,8.4,11.7,Moderately Severe,Severe,Poor,15.785714285714286
USER0932,13-17,Female,Twitter,3.0,7.95,0.0,0.0,0.0,0.0,25.0,522.0,2.4,0.1,37.7,13.3,48.9,39.6,18.0,28.0,4.5,0.0,0.0478011472275334,143.1,30.18867924528302,25.3,18.9,29.1,16.1,6.8,78.4,31.0,7.4,Always,Often,No,No,Yes,3.1,10.4,15.7,Severe,Severe,Poor,8.857142857142858
USER0933,18-24,Male,Instagram,2.0,8.46,5.0,2.0,24.0,1.0,107.0,96.0,4.12,0.545,20.1,10.2,69.7,84.5,24.0,196.0,8.3,0.2222222222222222,1.1030927835051547,203.04,48.69976359338061,16.7,10.5,15.0,3.5,3.7,20.2,29.8,2.7,Never,Often,Yes,No,No,7.2,1.6,4.8,Moderately Severe,Moderate,Good,18.67142857142857
USER0934,13-17,Female,Instagram,2.0,3.98,1.0,2.0,8.0,1.0,751.0,45.0,1.66,0.4,57.7,7.4,34.9,52.8,13.0,139.0,10.0,0.0106382978723404,16.32608695652174,51.74,41.70854271356784,13.9,12.4,34.7,12.3,9.1,55.8,26.2,7.5,Rarely,Rarely,No,No,No,8.7,2.7,2.1,Moderate,Moderate,Poor,17.32857142857143
USER0935,13-17,Male,Twitter,2.0,7.56,5.0,22.0,547.0,52.0,191.0,617.0,1.75,0.87,36.1,32.0,31.8,16.3,11.0,97.0,4.0,2.848958333333333,0.3090614886731391,83.16,23.14814814814815,14.8,7.4,21.9,20.7,4.1,35.0,12.1,3.2,Sometimes,Often,No,Yes,No,7.1,6.3,1.7,Moderately Severe,Mild,Poor,18.442857142857143
USER0936,45-54,Male,Snapchat,4.0,1.37,3.0,7.0,106.0,15.0,44.0,174.0,0.63,0.18,51.1,10.6,38.3,81.5,21.0,45.0,9.4,2.355555555555556,0.2514285714285714,28.770000000000003,45.98540145985402,5.5,12.6,35.2,12.6,4.9,31.8,14.4,6.1,Sometimes,Always,Yes,No,No,1.5,2.6,16.4,Mild,Moderate,Poor,22.442857142857143
USER0937,55+,Female,Facebook,3.0,1.39,4.0,6.0,155.0,22.0,221.0,43.0,0.57,0.9,53.7,39.2,7.1,21.1,9.0,176.0,6.7,0.6981981981981982,5.0227272727272725,12.51,41.00719424460432,17.1,20.7,28.0,14.0,2.9,56.1,34.6,6.3,Always,Never,No,No,No,2.3,11.1,16.5,Moderately Severe,Severe,Poor,11.471428571428572
USER0938,35-44,Female,YouTube,5.0,1.64,5.0,11.0,114.0,6.0,186.0,51.0,0.46,0.21,21.2,8.7,70.1,49.2,9.0,139.0,5.1,0.6096256684491979,3.576923076923077,14.76,28.04878048780488,13.8,13.1,17.2,9.0,6.6,71.7,33.9,5.5,Rarely,Sometimes,Yes,No,No,6.4,1.6,19.3,Moderate,Moderate,Moderate,11.12857142857143
USER0939,18-24,Female,Instagram,3.0,8.39,17.0,31.0,279.0,28.0,506.0,128.0,3.04,0.92,12.0,18.9,69.1,73.0,6.0,53.0,4.2,0.5502958579881657,3.922480620155039,50.34,36.23361144219309,13.2,9.0,39.4,9.1,7.1,26.3,29.9,3.9,Often,Sometimes,No,No,No,5.25,11.0,17.0,Moderate,Mild,Moderate,22.15714285714285
USER0940,13-17,Female,Snapchat,5.0,6.88,13.0,30.0,192.0,24.0,15.0,70.0,1.94,0.62,12.9,10.2,76.8,59.9,5.0,52.0,6.0,12.0,0.2112676056338028,34.4,28.19767441860465,19.7,5.8,33.6,6.7,6.6,70.9,3.2,9.8,Often,Rarely,No,No,No,6.7,13.4,9.4,Severe,Mild,Moderate,18.5
USER0941,18-24,Male,Instagram,4.0,7.86,10.0,27.0,25.0,1.0,3579.0,1661.0,3.15,0.3,39.8,36.7,23.5,68.7,13.0,152.0,9.5,0.0069832402234636,2.1534296028880866,102.18,40.07633587786259,16.7,10.7,31.1,8.3,9.0,37.9,16.8,7.4,Never,Often,No,No,No,3.3,12.5,18.7,Moderately Severe,Moderate,Moderate,21.1
USER0943,18-24,Female,TikTok,4.0,7.27,2.0,5.0,24.0,2.0,14071.0,3564.0,1.69,0.49,14.3,15.8,69.9,18.5,11.0,83.0,7.7,0.0017055144968732,3.946984572230014,79.97,23.246217331499317,15.6,8.1,25.1,6.1,6.8,40.0,39.1,3.4,Never,Rarely,No,Yes,No,5.0,2.9,23.8,Moderately Severe,Mild,Moderate,16.97142857142857
USER0944,25-34,Male,Twitter,3.0,4.47,4.0,6.0,66.0,4.0,772.0,1026.0,2.11,0.13,32.4,28.8,38.9,53.0,28.0,55.0,6.8,0.0853816300129366,0.7517039922103214,125.16,47.20357941834452,5.2,9.2,28.1,4.9,4.0,29.7,25.9,2.3,Always,Always,No,Yes,No,4.6,2.6,28.1,Mild,Moderate,Good,21.45714285714286
USER0946,18-24,Male,YouTube,5.0,4.279999999999999,7.0,15.0,145.0,17.0,0.0,43.0,2.35,0.68,45.7,14.7,39.6,41.3,13.0,64.0,4.7,145.0,0.0,55.63999999999999,54.906542056074784,8.5,6.9,30.1,1.2,7.1,44.3,14.0,8.6,Sometimes,Often,No,No,No,1.6,10.7,17.9,Mild,Mild,Good,22.62857142857143
USER0947,25-34,Male,TikTok,2.0,5.86,1.0,1.0,41.0,2.0,485.0,1344.0,2.69,0.82,42.4,34.7,23.0,19.9,6.0,156.0,5.0,0.0843621399176954,0.3605947955390334,35.160000000000004,45.90443686006825,6.1,6.6,16.1,3.6,6.9,65.8,19.1,4.6,Rarely,Often,No,No,No,3.0,9.0,12.3,Mild,Mild,Good,16.814285714285713
USER0948,35-44,Female,Snapchat,3.0,2.32,0.0,0.0,0.0,0.0,2016.0,324.0,0.8,0.32,18.2,30.8,51.0,40.9,21.0,56.0,6.6,0.0,6.203076923076923,48.72,34.48275862068966,5.3,3.4,18.2,10.8,4.2,63.8,21.8,9.4,Never,Rarely,No,No,No,5.1,7.9,13.3,Mild,,Poor,15.785714285714288
USER0949,13-17,Female,Facebook,2.0,6.32,36.0,71.0,350.0,43.0,66.0,12083.0,1.36,0.77,28.2,12.9,59.0,28.5,17.0,110.0,2.2,5.223880597014926,0.0054617676266137,107.44,21.518987341772156,21.3,13.7,12.1,2.9,2.7,34.4,4.6,2.9,Never,Often,No,Yes,No,4.4,13.3,17.2,Severe,Moderate,Good,18.514285714285712
USER0951,18-24,Female,Twitter,5.0,5.82,14.0,37.0,75.0,19.0,140.0,1221.0,1.85,0.96,31.9,30.2,37.8,31.2,25.0,186.0,6.7,0.5319148936170213,0.1145662847790507,145.5,31.78694158075601,12.3,15.5,17.8,0.0,3.6,43.8,35.4,3.3,Sometimes,Never,No,Yes,No,5.5,15.0,18.6,Moderate,Severe,Good,15.285714285714286
USER0952,13-17,Male,TikTok,2.0,7.23,3.0,6.0,46.0,3.0,186.0,1653.0,3.52,0.4,30.4,32.0,37.6,49.5,12.0,83.0,1.3,0.2459893048128342,0.1124546553808948,86.76,48.686030428769016,7.6,4.1,15.8,8.8,7.7,72.3,38.4,3.0,Sometimes,Often,No,No,No,4.7,1.1,16.0,Mild,Mild,Moderate,12.714285714285714
USER0953,55+,Male,Facebook,5.0,1.99,5.0,7.0,26.0,3.0,3.0,591.0,0.84,0.77,35.0,6.6,58.4,33.5,29.0,169.0,6.4,6.5,0.0050675675675675,57.71,42.21105527638191,8.3,19.7,22.5,1.7,5.4,33.6,36.4,5.4,Always,Always,No,No,No,2.4,2.3,12.5,Mild,Severe,Good,17.514285714285712
USER0954,45-54,Female,TikTok,2.0,1.78,2.0,5.0,68.0,6.0,22.0,256.0,0.63,0.64,23.4,18.4,58.2,66.2,18.0,42.0,5.5,2.9565217391304346,0.0856031128404669,32.04,35.39325842696629,12.6,12.35,31.7,11.8,4.6,76.3,31.8,3.3,Always,Always,No,No,No,9.9,7.5,28.6,Moderate,Moderate,Poor,12.150000000000002
USER0956,13-17,Female,Instagram,3.0,3.11,3.0,6.0,69.0,6.0,252.0,105.0,1.11,0.15,45.7,24.0,30.2,45.3,18.0,155.0,7.6,0.2727272727272727,2.3773584905660377,55.98,35.69131832797428,11.7,20.6,16.7,2.8,1.7,31.5,30.4,9.4,Always,Always,No,No,No,5.3,10.1,6.4,Moderate,Severe,Good,16.014285714285712
USER0957,13-17,Female,Snapchat,5.0,3.95,5.0,18.0,46.0,6.0,4.0,428.0,1.6,0.98,18.9,16.4,64.7,71.3,6.0,173.0,8.2,9.2,0.0093240093240093,23.700000000000003,40.50632911392405,24.8,17.4,36.2,12.8,9.0,60.9,13.1,7.4,Always,Sometimes,Yes,Yes,No,7.6,13.0,15.5,Severe,Severe,Poor,16.314285714285717
USER0959,18-24,Female,TikTok,5.0,6.52,8.0,22.0,224.0,27.0,15.0,100.0,1.95,0.61,35.8,21.9,31.8,70.2,24.0,59.0,6.8,14.0,0.1485148514851485,156.48,29.9079754601227,7.5,18.8,23.3,3.3,6.2,55.0,35.4,8.8,Rarely,Rarely,No,No,No,5.3,0.7,5.2,Mild,Severe,Good,14.95714285714286
USER0961,13-17,Female,Instagram,2.0,3.16,8.0,16.0,16.0,2.0,251.0,243.0,0.67,0.31,29.8,20.7,49.4,39.5,12.0,178.0,2.5,0.0634920634920634,1.028688524590164,37.92,21.202531645569614,12.2,12.6,10.2,8.6,6.0,67.3,20.1,6.7,Sometimes,Often,Yes,No,No,5.3,5.3,26.9,Moderate,Moderate,Moderate,12.914285714285716
USER0962,18-24,Male,Facebook,3.0,5.72,6.0,15.0,57.0,4.0,631.0,243.0,2.39,0.17,41.7,35.0,23.3,69.1,29.0,66.0,7.6,0.0901898734177215,2.586065573770492,165.88,41.78321678321679,24.8,7.0,32.6,2.2,1.3,27.9,6.2,6.5,Never,Never,No,Yes,Yes,1.7,0.4,4.4,Severe,Mild,Good,22.299999999999997
USER0963,25-34,Prefer not to say,Facebook,4.0,2.64,11.0,17.0,54.0,7.0,7.0,377.0,0.8,0.44,58.6,5.2,36.2,78.8,19.0,43.0,4.5,6.75,0.0185185185185185,50.16,30.303030303030305,25.7,4.7,27.9,19.3,6.7,29.1,28.8,5.4,Always,Always,Yes,No,No,2.8,6.7,18.8,Severe,Mild,Poor,17.52857142857143
USER0964,13-17,Male,Instagram,5.0,4.41,17.0,37.0,265.0,20.0,1.0,1984.0,1.2,0.55,50.9,18.3,30.8,78.4,21.0,164.0,8.1,132.5,0.0005037783375314,92.61,27.21088435374149,7.1,6.8,24.0,7.8,3.9,75.7,34.9,4.5,Always,Sometimes,Yes,Yes,Yes,6.4,11.0,5.5,Mild,Mild,Moderate,12.642857142857142
USER0965,18-24,Male,TikTok,3.0,6.67,4.0,6.0,122.0,13.0,451.0,73.0,1.79,0.36,56.0,36.9,7.1,78.9,23.0,108.0,5.5,0.2699115044247787,6.094594594594595,153.41,26.83658170914543,7.5,15.4,25.5,10.4,7.5,47.9,0.6,3.8,Never,Never,Yes,No,Yes,2.6,1.4,2.4,Mild,Severe,Poor,21.1
USER0966,18-24,Male,Instagram,3.0,4.07,12.0,28.0,125.0,8.0,519.0,13.0,1.44,0.45,20.5,31.3,48.2,16.0,27.0,118.0,8.8,0.2403846153846154,37.07142857142857,109.89,35.38083538083538,24.5,6.0,28.5,13.7,3.9,32.8,2.9,1.6,Never,Rarely,Yes,No,No,5.25,2.7,20.8,Severe,Mild,Poor,20.77142857142857
USER0967,45-54,Male,Instagram,3.0,2.41,1.0,2.0,13.0,1.0,399.0,580.0,0.89,0.13,14.3,27.7,57.9,52.5,19.0,148.0,8.0,0.0325,0.6867469879518072,45.790000000000006,36.92946058091286,9.0,20.9,38.8,2.2,6.9,27.4,13.9,1.9,Often,Rarely,No,No,No,2.8,0.7,13.9,Mild,Severe,Good,24.02857142857143
USER0968,18-24,Female,Instagram,4.0,8.38,12.0,18.0,144.0,7.0,509.0,240.0,3.01,0.22,16.9,32.0,51.1,48.2,14.0,140.0,9.4,0.2823529411764706,2.112033195020747,117.32,35.91885441527446,24.4,14.5,25.1,19.0,4.5,20.3,25.8,9.2,Always,Sometimes,No,No,No,1.9,12.0,15.3,Severe,Severe,Poor,17.014285714285716
USER0969,13-17,Male,Twitter,4.0,4.29,3.0,10.0,75.0,5.0,41.0,29.0,2.05,0.55,35.8,18.6,39.1,54.1,9.0,67.0,5.5,1.7857142857142858,1.3666666666666667,38.61,47.78554778554778,6.1,17.7,32.7,9.6,1.2,46.1,6.6,2.4,Often,Never,Yes,No,No,7.8,0.2,1.3,Mild,Severe,Moderate,19.71428571428572
USER0970,25-34,Female,Instagram,2.0,2.16,1.0,2.0,27.0,3.0,5342.0,289.0,0.65,0.71,40.9,22.6,36.5,44.9,15.0,92.0,1.9,0.0050533408197641,18.420689655172414,32.400000000000006,30.09259259259259,6.7,12.35,36.7,3.8,5.3,21.2,0.3,7.6,Rarely,Rarely,Yes,No,No,6.6,0.8,8.4,Mild,Moderate,Good,27.42142857142857
USER0971,55+,Male,Twitter,2.0,0.55,0.0,0.0,0.0,0.0,36.0,1438.0,0.22,0.71,59.9,9.9,30.2,28.4,17.0,63.0,9.4,0.0,0.0250173731758165,9.35,40.0,16.1,10.1,24.0,4.3,1.3,37.1,35.6,6.3,Rarely,Often,Yes,No,Yes,4.7,4.1,26.3,Moderately Severe,Moderate,Good,16.057142857142857
USER0972,55+,Male,Instagram,3.0,0.97,1.0,2.0,22.0,2.0,84.0,40.0,0.32,0.67,35.8,17.5,53.2,68.3,12.0,41.0,3.8,0.2588235294117647,2.048780487804878,11.64,32.98969072164948,21.0,11.3,38.0,19.5,7.4,63.2,25.1,4.8,Never,Never,Yes,Yes,No,2.1,6.2,7.8,Severe,Moderate,Poor,14.528571428571428
USER0973,18-24,Female,YouTube,2.0,6.95,15.0,34.0,351.0,47.0,632.0,422.0,2.82,0.47,35.8,30.8,41.1,72.1,24.0,192.0,1.5,0.5545023696682464,1.4940898345153664,166.8,40.57553956834532,15.0,8.7,34.9,20.5,9.5,37.4,29.9,6.7,Always,Always,No,Yes,No,6.8,6.8,2.5,Moderately Severe,Mild,Poor,18.77142857142857
USER0974,13-17,Female,TikTok,3.0,7.37,0.0,0.0,0.0,0.0,191.0,949.0,1.71,0.27,59.9,11.8,28.2,47.2,22.0,43.0,7.6,0.0,0.2010526315789473,162.14,23.202170963364992,21.8,18.5,34.3,15.4,9.7,75.7,29.2,5.4,Often,Sometimes,Yes,No,Yes,1.6,8.7,23.7,Severe,Severe,Poor,11.728571428571428
USER0975,45-54,Female,YouTube,2.0,1.99,4.0,7.0,71.0,6.0,106.0,90.0,0.93,0.43,46.2,7.9,45.9,69.0,12.0,143.0,7.0,0.6635514018691588,1.164835164835165,23.88,46.733668341708544,6.8,6.3,12.8,13.3,1.7,34.8,22.2,9.1,Rarely,Often,Yes,Yes,No,3.6,2.5,6.2,Mild,Mild,Poor,17.4
USER0976,18-24,Male,TikTok,4.0,4.52,0.0,0.0,0.0,0.0,105.0,149.0,2.11,0.4,19.6,30.0,50.4,71.4,8.0,49.0,1.6,0.0,0.7,36.16,46.68141592920354,15.8,13.5,37.1,10.4,7.2,62.8,25.9,2.9,Often,Rarely,No,Yes,No,7.0,10.4,27.4,Moderately Severe,Moderate,Poor,16.014285714285712
USER0977,18-24,Male,Snapchat,4.0,4.279999999999999,13.0,31.0,155.0,19.0,56.0,336.0,2.88,0.33,43.6,39.4,17.0,19.0,6.0,23.0,4.3,2.719298245614035,0.1661721068249258,25.68,67.28971962616824,25.9,17.6,36.4,0.4,4.3,39.6,33.5,7.7,Rarely,Always,Yes,No,Yes,9.9,13.0,27.5,Severe,Severe,Good,16.714285714285715
